DeviceId,DateTime,Latitude,Longitude,Speed
b6,2026-01-20T21:26:31.0000000Z,18.2335358,120.610573,57
b6,2026-01-20T21:26:35.0000000Z,18.2338943,120.611084,63
b6,2026-01-20T21:26:38.0000000Z,18.2341919,120.611504,68
b6,2026-01-20T21:26:45.0000000Z,18.2349014,120.612503,68
b6,2026-01-20T21:26:54.0000000Z,18.2357712,120.613731,59
b6,2026-01-20T21:27:03.0000000Z,18.2364407,120.614693,42
b6,2026-01-20T21:27:07.0000000Z,18.2366962,120.615067,46
b6,2026-01-20T21:27:14.0000000Z,18.2372417,120.615822,55
b6,2026-01-20T21:27:17.0000000Z,18.2375336,120.616203,68
b6,2026-01-20T21:27:20.0000000Z,18.2379475,120.616821,70
b6,2026-01-20T21:27:23.0000000Z,18.2381516,120.617111,68
b6,2026-01-20T21:27:25.0000000Z,18.2383556,120.617409,68
b6,2026-01-20T21:27:26.0000000Z,18.2385769,120.617699,76
b6,2026-01-20T21:27:28.0000000Z,18.2386951,120.617859,77
b6,2026-01-20T21:27:31.0000000Z,18.2390423,120.61837,81
b6,2026-01-20T21:27:38.0000000Z,18.2398872,120.619583,81
b6,2026-01-20T21:27:43.0000000Z,18.2404518,120.620399,72
b6,2026-01-20T21:27:48.0000000Z,18.2409534,120.621117,63
b6,2026-01-20T21:27:53.0000000Z,18.2414265,120.621788,63
b6,2026-01-20T21:28:00.0000000Z,18.2420921,120.622719,61
b6,2026-01-20T21:28:05.0000000Z,18.2427311,120.623062,53
b6,2026-01-20T21:28:07.0000000Z,18.2429752,120.623077,46
b6,2026-01-20T21:28:09.0000000Z,18.243206,120.623062,48
b6,2026-01-20T21:28:15.0000000Z,18.2439747,120.622986,53
b6,2026-01-20T21:28:18.0000000Z,18.2443542,120.622978,46
b6,2026-01-20T21:28:21.0000000Z,18.244627,120.622963,28
b6,2026-01-20T21:28:24.0000000Z,18.2447777,120.62294,18
b6,2026-01-20T21:28:26.0000000Z,18.2448807,120.622925,24
b6,2026-01-20T21:28:31.0000000Z,18.2454567,120.622864,48
b6,2026-01-20T21:28:33.0000000Z,18.2455769,120.622849,48
b6,2026-01-20T21:28:37.0000000Z,18.2460995,120.622787,55
b6,2026-01-20T21:28:43.0000000Z,18.2469463,120.622696,57
b6,2026-01-20T21:28:49.0000000Z,18.2477417,120.622589,52
b6,2026-01-20T21:28:55.0000000Z,18.2486305,120.622414,70
b6,2026-01-20T21:28:59.0000000Z,18.249361,120.622322,74
b6,2026-01-20T21:29:02.0000000Z,18.2499447,120.622261,81
b6,2026-01-20T21:29:10.0000000Z,18.2515202,120.622078,76
b6,2026-01-20T21:29:15.0000000Z,18.2524166,120.62191,72
b6,2026-01-20T21:29:18.0000000Z,18.2528648,120.62162,72
b6,2026-01-20T21:29:22.0000000Z,18.2532711,120.620941,77
b6,2026-01-20T21:29:26.0000000Z,18.2535801,120.620201,74
b6,2026-01-20T21:29:29.0000000Z,18.2537766,120.619713,61
b6,2026-01-20T21:29:31.0000000Z,18.2538872,120.619431,53
b6,2026-01-20T21:29:33.0000000Z,18.2539768,120.619164,57
b6,2026-01-20T21:29:36.0000000Z,18.2542343,120.618546,70
b6,2026-01-20T21:29:41.0000000Z,18.2545261,120.617821,77
b6,2026-01-20T21:29:46.0000000Z,18.2549267,120.616806,87
b6,2026-01-20T21:29:52.0000000Z,18.2554245,120.61554,88
b6,2026-01-20T21:30:01.0000000Z,18.256155,120.61367,83
b6,2026-01-20T21:30:07.0000000Z,18.2566376,120.612442,85
b6,2026-01-20T21:30:19.0000000Z,18.2575111,120.610214,68
b6,2026-01-20T21:30:26.0000000Z,18.2579517,120.609085,68
b6,2026-01-20T21:30:41.0000000Z,18.2590408,120.606323,70
b6,2026-01-20T21:30:47.0000000Z,18.2593861,120.605469,68
b6,2026-01-20T21:30:51.0000000Z,18.2597542,120.604904,65
b6,2026-01-20T21:30:54.0000000Z,18.2602291,120.604515,57
b6,2026-01-20T21:30:57.0000000Z,18.2604809,120.604378,55
b6,2026-01-20T21:31:00.0000000Z,18.2608433,120.604172,53
b6,2026-01-20T21:31:03.0000000Z,18.2612247,120.603943,63
b6,2026-01-20T21:31:07.0000000Z,18.2618828,120.6036,81
b6,2026-01-20T21:31:10.0000000Z,18.2624397,120.603355,81
b6,2026-01-20T21:31:20.0000000Z,18.2646999,120.602547,90
b6,2026-01-20T21:31:25.0000000Z,18.2655602,120.602226,90
b6,2026-01-20T21:31:31.0000000Z,18.2667809,120.601776,81
b6,2026-01-20T21:31:34.0000000Z,18.2673283,120.601601,74
b6,2026-01-20T21:31:38.0000000Z,18.2680607,120.601524,76
b6,2026-01-20T21:31:47.0000000Z,18.2698193,120.601395,81
b6,2026-01-20T21:31:51.0000000Z,18.270628,120.601242,83
b6,2026-01-20T21:31:56.0000000Z,18.2715988,120.601013,76
b6,2026-01-20T21:32:01.0000000Z,18.2724743,120.600822,68
b6,2026-01-20T21:32:05.0000000Z,18.2731304,120.600883,66
b6,2026-01-20T21:32:10.0000000Z,18.2738781,120.601257,66
b6,2026-01-20T21:32:15.0000000Z,18.2745781,120.601654,57
b6,2026-01-20T21:32:21.0000000Z,18.2753086,120.602058,57
b6,2026-01-20T21:32:23.0000000Z,18.2757015,120.602211,55
b6,2026-01-20T21:32:27.0000000Z,18.276123,120.602226,55
b6,2026-01-20T21:32:30.0000000Z,18.2765694,120.602112,66
b6,2026-01-20T21:32:33.0000000Z,18.2771015,120.601959,77
b6,2026-01-20T21:32:35.0000000Z,18.2774715,120.601845,76
b6,2026-01-20T21:32:40.0000000Z,18.2784081,120.601601,79
b6,2026-01-20T21:32:54.0000000Z,18.2811813,120.600792,81
b6,2026-01-20T21:33:05.0000000Z,18.2834015,120.60041,79
b6,2026-01-20T21:33:09.0000000Z,18.2841644,120.600319,74
b6,2026-01-20T21:33:16.0000000Z,18.2855072,120.600296,77
b6,2026-01-20T21:33:24.0000000Z,18.2870407,120.600334,72
b6,2026-01-20T21:33:27.0000000Z,18.2875614,120.600266,68
b6,2026-01-20T21:33:30.0000000Z,18.2880573,120.600052,74
b6,2026-01-20T21:33:35.0000000Z,18.2889042,120.59967,74
b6,2026-01-20T21:33:40.0000000Z,18.2898617,120.599541,81
b6,2026-01-20T21:33:49.0000000Z,18.2917099,120.599281,85
b6,2026-01-20T21:33:56.0000000Z,18.2934265,120.599052,87
b6,2026-01-20T21:33:58.0000000Z,18.293642,120.59903,87
b6,2026-01-20T21:34:01.0000000Z,18.2942677,120.598953,81
b6,2026-01-20T21:34:08.0000000Z,18.2955856,120.59877,70
b6,2026-01-20T21:34:10.0000000Z,18.295948,120.598785,74
b6,2026-01-20T21:34:13.0000000Z,18.2966862,120.599052,81
b6,2026-01-20T21:34:15.0000000Z,18.2968731,120.599144,83
b6,2026-01-20T21:34:18.0000000Z,18.297451,120.599426,85
b6,2026-01-20T21:34:33.0000000Z,18.3006115,120.600983,88
b6,2026-01-20T21:34:41.0000000Z,18.3020229,120.601738,90
b6,2026-01-20T21:34:44.0000000Z,18.3028355,120.602165,90
b6,2026-01-20T21:34:48.0000000Z,18.3034439,120.602486,90
b6,2026-01-20T21:34:50.0000000Z,18.304039,120.602814,90
b6,2026-01-20T21:34:53.0000000Z,18.3044281,120.603058,90
b6,2026-01-20T21:34:55.0000000Z,18.3050022,120.603447,90
b6,2026-01-20T21:34:57.0000000Z,18.305191,120.603569,90
b6,2026-01-20T21:35:00.0000000Z,18.3057442,120.603958,87
b6,2026-01-20T21:35:08.0000000Z,18.3071823,120.605003,70
b6,2026-01-20T21:35:12.0000000Z,18.3076077,120.605309,68
b6,2026-01-20T21:35:15.0000000Z,18.3082199,120.605736,77
b6,2026-01-20T21:35:18.0000000Z,18.308548,120.605965,79
b6,2026-01-20T21:35:20.0000000Z,18.3090668,120.6063,81
b6,2026-01-20T21:35:24.0000000Z,18.3097973,120.606667,81
b6,2026-01-20T21:35:31.0000000Z,18.3108501,120.607155,72
b6,2026-01-20T21:35:36.0000000Z,18.3118286,120.607613,74
b6,2026-01-20T21:35:41.0000000Z,18.3124962,120.607933,72
b6,2026-01-20T21:35:47.0000000Z,18.3135662,120.608444,63
b6,2026-01-20T21:35:51.0000000Z,18.3139992,120.608627,63
b6,2026-01-20T21:35:54.0000000Z,18.3146038,120.608894,68
b6,2026-01-20T21:35:57.0000000Z,18.3149109,120.609039,66
b6,2026-01-20T21:36:00.0000000Z,18.3154888,120.609291,61
b6,2026-01-20T21:36:03.0000000Z,18.3157578,120.609421,57
b6,2026-01-20T21:36:08.0000000Z,18.3164787,120.609726,48
b6,2026-01-20T21:36:13.0000000Z,18.3168888,120.609909,42
b6,2026-01-20T21:36:15.0000000Z,18.3171482,120.610023,31
b6,2026-01-20T21:36:19.0000000Z,18.3173656,120.610008,18
b6,2026-01-20T21:36:22.0000000Z,18.3174248,120.609917,20
b6,2026-01-20T21:36:24.0000000Z,18.3175049,120.609718,33
b6,2026-01-20T21:36:26.0000000Z,18.3175735,120.60955,33
b6,2026-01-20T21:36:31.0000000Z,18.3178196,120.609367,31
b6,2026-01-20T21:36:32.0000000Z,18.3180008,120.60936,41
b6,2026-01-20T21:36:34.0000000Z,18.3181114,120.60936,46
b6,2026-01-20T21:36:38.0000000Z,18.3186169,120.609383,55
b6,2026-01-20T21:36:42.0000000Z,18.3194008,120.609436,66
b6,2026-01-20T21:36:47.0000000Z,18.3200932,120.609482,72
b6,2026-01-20T21:36:50.0000000Z,18.3208122,120.60955,72
b6,2026-01-20T21:36:52.0000000Z,18.3209953,120.609558,74
b6,2026-01-20T21:36:54.0000000Z,18.3215694,120.609596,77
b6,2026-01-20T21:36:57.0000000Z,18.322134,120.60965,76
b6,2026-01-20T21:37:08.0000000Z,18.3240032,120.609795,77
b6,2026-01-20T21:37:11.0000000Z,18.324831,120.609764,87
b6,2026-01-20T21:37:13.0000000Z,18.3250484,120.609756,88
b6,2026-01-20T21:37:16.0000000Z,18.3257294,120.609703,92
b6,2026-01-20T21:37:20.0000000Z,18.3269119,120.609596,96
b6,2026-01-20T21:37:23.0000000Z,18.3273945,120.609558,96
b6,2026-01-20T21:37:26.0000000Z,18.3286018,120.609474,96
b6,2026-01-20T21:37:29.0000000Z,18.3288422,120.609444,96
b6,2026-01-20T21:37:31.0000000Z,18.3293171,120.609406,94
b6,2026-01-20T21:37:35.0000000Z,18.3302441,120.609329,92
b6,2026-01-20T21:37:45.0000000Z,18.3325481,120.609138,72
b6,2026-01-20T21:37:49.0000000Z,18.3333721,120.609116,63
b6,2026-01-20T21:37:52.0000000Z,18.3336868,120.6092,66
b6,2026-01-20T21:37:56.0000000Z,18.3343773,120.609436,77
b6,2026-01-20T21:37:59.0000000Z,18.3349266,120.609642,76
b6,2026-01-20T21:38:01.0000000Z,18.3352547,120.609764,65
b6,2026-01-20T21:38:05.0000000Z,18.335743,120.610077,53
b6,2026-01-20T21:38:09.0000000Z,18.3359451,120.610435,52
b6,2026-01-20T21:38:13.0000000Z,18.3359833,120.611023,61
b6,2026-01-20T21:38:18.0000000Z,18.3359241,120.611855,63
b6,2026-01-20T21:38:21.0000000Z,18.3358822,120.612457,52
b6,2026-01-20T21:38:24.0000000Z,18.3358555,120.612785,33
