DeviceId,DateTime,Latitude,Longitude,Speed
b6,2026-01-18T22:06:02.0000000Z,18.2446938,120.622948,44
b6,2026-01-18T22:06:06.0000000Z,18.2451401,120.62291,46
b6,2026-01-18T22:06:11.0000000Z,18.2456417,120.622864,31
b6,2026-01-18T22:06:15.0000000Z,18.2459316,120.622826,29
b6,2026-01-18T22:06:18.0000000Z,18.2461815,120.622787,37
b6,2026-01-18T22:06:23.0000000Z,18.2467804,120.622704,57
b6,2026-01-18T22:06:25.0000000Z,18.2470665,120.622681,55
b6,2026-01-18T22:06:32.0000000Z,18.247942,120.622581,48
b6,2026-01-18T22:06:37.0000000Z,18.2485657,120.622452,55
b6,2026-01-18T22:06:44.0000000Z,18.2496281,120.622307,68
b6,2026-01-18T22:06:46.0000000Z,18.2499619,120.622269,66
b6,2026-01-18T22:06:51.0000000Z,18.2508106,120.622169,70
b6,2026-01-18T22:06:54.0000000Z,18.2513447,120.622116,72
b6,2026-01-18T22:06:58.0000000Z,18.2520218,120.622017,65
b6,2026-01-18T22:07:03.0000000Z,18.2527447,120.621696,65
b6,2026-01-18T22:07:07.0000000Z,18.2531376,120.62117,63
b6,2026-01-18T22:07:16.0000000Z,18.253727,120.619766,68
b6,2026-01-18T22:07:23.0000000Z,18.2541847,120.618599,65
b6,2026-01-18T22:07:28.0000000Z,18.2545147,120.617767,72
b6,2026-01-18T22:07:35.0000000Z,18.2550087,120.616539,72
b6,2026-01-18T22:08:00.0000000Z,18.2567081,120.612213,74
b6,2026-01-18T22:08:20.0000000Z,18.2580338,120.608833,65
b6,2026-01-18T22:08:29.0000000Z,18.2586174,120.607338,72
b6,2026-01-18T22:08:38.0000000Z,18.259243,120.605743,70
b6,2026-01-18T22:08:45.0000000Z,18.2598858,120.604759,63
b6,2026-01-18T22:08:50.0000000Z,18.2605667,120.604301,66
b6,2026-01-18T22:09:02.0000000Z,18.2624855,120.60334,72
b6,2026-01-18T22:09:18.0000000Z,18.2652855,120.602318,77
b6,2026-01-18T22:09:26.0000000Z,18.2667217,120.601791,72
b6,2026-01-18T22:09:29.0000000Z,18.2672157,120.601624,66
b6,2026-01-18T22:09:34.0000000Z,18.2680473,120.601524,68
b6,2026-01-18T22:09:45.0000000Z,18.27001,120.601379,74
b6,2026-01-18T22:09:57.0000000Z,18.272131,120.600883,66
b6,2026-01-18T22:10:03.0000000Z,18.2730618,120.600868,61
b6,2026-01-18T22:10:06.0000000Z,18.27351,120.601074,68
b6,2026-01-18T22:10:11.0000000Z,18.2742825,120.601524,70
b6,2026-01-18T22:10:17.0000000Z,18.2751675,120.602013,63
b6,2026-01-18T22:10:23.0000000Z,18.2760296,120.602249,57
b6,2026-01-18T22:10:27.0000000Z,18.2766132,120.602112,63
b6,2026-01-18T22:10:37.0000000Z,18.2782402,120.601639,68
b6,2026-01-18T22:10:47.0000000Z,18.2799721,120.601143,76
b6,2026-01-18T22:10:57.0000000Z,18.2817612,120.600655,72
b6,2026-01-18T22:11:08.0000000Z,18.2837524,120.600372,72
b6,2026-01-18T22:11:21.0000000Z,18.2861176,120.600304,70
b6,2026-01-18T22:11:28.0000000Z,18.2872963,120.600319,66
b6,2026-01-18T22:11:34.0000000Z,18.2882595,120.599922,70
b6,2026-01-18T22:11:38.0000000Z,18.2889194,120.599655,72
b6,2026-01-18T22:11:44.0000000Z,18.2900085,120.599525,76
b6,2026-01-18T22:11:49.0000000Z,18.2909679,120.599396,79
b6,2026-01-18T22:11:56.0000000Z,18.2923031,120.599205,74
b6,2026-01-18T22:12:02.0000000Z,18.2933426,120.599068,65
b6,2026-01-18T22:12:08.0000000Z,18.2943192,120.598953,68
b6,2026-01-18T22:12:15.0000000Z,18.2954693,120.598785,63
b6,2026-01-18T22:12:21.0000000Z,18.2964039,120.598953,63
b6,2026-01-18T22:12:27.0000000Z,18.297287,120.599388,66
b6,2026-01-18T22:12:35.0000000Z,18.2985401,120.600014,74
b6,2026-01-18T22:12:44.0000000Z,18.3000526,120.600731,72
b6,2026-01-18T22:12:55.0000000Z,18.3018913,120.6017,79
b6,2026-01-18T22:13:02.0000000Z,18.3031178,120.602333,74
b6,2026-01-18T22:13:09.0000000Z,18.3041401,120.602921,59
b6,2026-01-18T22:13:13.0000000Z,18.304657,120.603241,61
b6,2026-01-18T22:13:19.0000000Z,18.3054619,120.60379,66
b6,2026-01-18T22:13:24.0000000Z,18.306097,120.604248,57
b6,2026-01-18T22:13:28.0000000Z,18.306572,120.604599,59
b6,2026-01-18T22:13:36.0000000Z,18.3075218,120.605286,53
b6,2026-01-18T22:13:42.0000000Z,18.3081989,120.605774,59
b6,2026-01-18T22:13:45.0000000Z,18.3085823,120.606041,63
b6,2026-01-18T22:13:49.0000000Z,18.3090782,120.606361,53
b6,2026-01-18T22:13:57.0000000Z,18.3099575,120.606781,44
b6,2026-01-18T22:14:00.0000000Z,18.3103027,120.606911,53
b6,2026-01-18T22:14:04.0000000Z,18.3108559,120.607178,65
b6,2026-01-18T22:14:06.0000000Z,18.3111439,120.607323,63
b6,2026-01-18T22:14:11.0000000Z,18.3118649,120.607651,66
b6,2026-01-18T22:14:18.0000000Z,18.3128834,120.608154,61
b6,2026-01-18T22:14:24.0000000Z,18.3137321,120.608536,66
b6,2026-01-18T22:14:28.0000000Z,18.314394,120.608818,74
b6,2026-01-18T22:14:34.0000000Z,18.3154259,120.609283,74
b6,2026-01-18T22:14:38.0000000Z,18.3161201,120.609573,76
b6,2026-01-18T22:14:42.0000000Z,18.3167591,120.609856,63
b6,2026-01-18T22:14:46.0000000Z,18.3173256,120.610115,63
b6,2026-01-18T22:14:53.0000000Z,18.3184299,120.610588,72
b6,2026-01-18T22:15:00.0000000Z,18.3196049,120.611069,72
b6,2026-01-18T22:15:14.0000000Z,18.3219509,120.611786,68
b6,2026-01-18T22:15:32.0000000Z,18.3249512,120.612877,72
b6,2026-01-18T22:15:41.0000000Z,18.3264084,120.613533,65
b6,2026-01-18T22:15:50.0000000Z,18.3275681,120.614296,59
b6,2026-01-18T22:15:57.0000000Z,18.3282623,120.614937,46
b6,2026-01-18T22:16:01.0000000Z,18.3285503,120.615242,37
b6,2026-01-18T22:16:06.0000000Z,18.3288898,120.615601,39
b6,2026-01-18T22:16:11.0000000Z,18.3291874,120.615952,31
b6,2026-01-18T22:16:15.0000000Z,18.3294106,120.616203,35
b6,2026-01-18T22:16:20.0000000Z,18.3296871,120.616508,31
b6,2026-01-18T22:16:23.0000000Z,18.3298721,120.616714,39
b6,2026-01-18T22:16:26.0000000Z,18.3300648,120.616951,37
b6,2026-01-18T22:16:32.0000000Z,18.3303642,120.617302,22
b6,2026-01-18T22:16:37.0000000Z,18.3305759,120.617409,18
b6,2026-01-18T22:16:43.0000000Z,18.3308678,120.617485,24
b6,2026-01-18T22:16:50.0000000Z,18.3313656,120.617638,35
b6,2026-01-18T22:16:52.0000000Z,18.3315296,120.617691,33
b6,2026-01-18T22:16:54.0000000Z,18.3316612,120.617729,22
b6,2026-01-18T22:16:56.0000000Z,18.3317337,120.617752,11
b6,2026-01-18T22:16:58.0000000Z,18.3317871,120.617767,12
b6,2026-01-18T22:17:01.0000000Z,18.3319111,120.61779,20
b6,2026-01-18T22:17:05.0000000Z,18.3321304,120.617859,24
b6,2026-01-18T22:17:08.0000000Z,18.332304,120.617905,24
b6,2026-01-18T22:17:10.0000000Z,18.3324013,120.617935,16
b6,2026-01-18T22:17:12.0000000Z,18.332449,120.617958,5
b6,2026-01-18T22:17:14.0000000Z,18.3324738,120.617958,6
b6,2026-01-18T22:17:15.0000000Z,18.3324909,120.617958,8
b6,2026-01-18T22:17:18.0000000Z,18.3325787,120.617981,16
b6,2026-01-18T22:17:26.0000000Z,18.3329544,120.618111,22
b6,2026-01-18T22:17:34.0000000Z,18.3334846,120.618256,31
b6,2026-01-18T22:17:39.0000000Z,18.3338413,120.618378,26
b6,2026-01-18T22:17:42.0000000Z,18.3339767,120.618416,12
b6,2026-01-18T22:17:45.0000000Z,18.3340187,120.618431,2
b6,2026-01-18T22:17:47.0000000Z,18.3340263,120.618431,0
b6,2026-01-18T22:17:48.0000000Z,18.3340263,120.618431,0
b6,2026-01-18T22:17:50.0000000Z,18.3340511,120.618431,3
b6,2026-01-18T22:17:51.0000000Z,18.3340607,120.618431,5
b6,2026-01-18T22:17:57.0000000Z,18.3341408,120.61824,18
b6,2026-01-18T22:18:03.0000000Z,18.3342266,120.617805,37
b6,2026-01-18T22:18:05.0000000Z,18.3342686,120.617622,29
b6,2026-01-18T22:18:07.0000000Z,18.3342972,120.617538,11
b6,2026-01-18T22:18:09.0000000Z,18.3343143,120.617508,3
b6,2026-01-18T22:18:11.0000000Z,18.334322,120.6175,0
b6,2026-01-18T22:19:37.0000000Z,18.3343239,120.6175,0
b6,2026-01-18T22:19:39.0000000Z,18.3343372,120.617447,7
b6,2026-01-18T22:19:43.0000000Z,18.3343468,120.617332,14
b6,2026-01-18T22:19:54.0000000Z,18.3344593,120.616753,26
b6,2026-01-18T22:20:03.0000000Z,18.3346195,120.615997,37
b6,2026-01-18T22:20:15.0000000Z,18.3348923,120.614769,42
b6,2026-01-18T22:20:22.0000000Z,18.3351135,120.614029,44
b6,2026-01-18T22:20:27.0000000Z,18.3354492,120.613533,48
b6,2026-01-18T22:20:32.0000000Z,18.3358593,120.613136,42
b6,2026-01-18T22:20:36.0000000Z,18.3362999,120.613045,48
b6,2026-01-18T22:20:45.0000000Z,18.3374138,120.613098,50
b6,2026-01-18T22:20:51.0000000Z,18.3382072,120.613136,57
b6,2026-01-18T22:20:57.0000000Z,18.3390274,120.613197,52
b6,2026-01-18T22:21:04.0000000Z,18.3399658,120.613258,53
b6,2026-01-18T22:21:12.0000000Z,18.3409729,120.61348,50
b6,2026-01-18T22:21:26.0000000Z,18.3426952,120.614067,52
b6,2026-01-18T22:21:36.0000000Z,18.343977,120.614487,57
b6,2026-01-18T22:21:47.0000000Z,18.3453026,120.614937,46
b6,2026-01-18T22:21:52.0000000Z,18.3458328,120.615105,44
b6,2026-01-18T22:21:56.0000000Z,18.3462791,120.615089,46
b6,2026-01-18T22:22:01.0000000Z,18.3468304,120.614769,55
b6,2026-01-18T22:22:07.0000000Z,18.3475208,120.61425,57
b6,2026-01-18T22:22:13.0000000Z,18.3481483,120.613655,55
b6,2026-01-18T22:22:18.0000000Z,18.3485603,120.613029,61
b6,2026-01-18T22:22:22.0000000Z,18.3488407,120.612495,55
b6,2026-01-18T22:22:27.0000000Z,18.3492584,120.611877,57
b6,2026-01-18T22:22:35.0000000Z,18.3502007,120.61116,61
b6,2026-01-18T22:22:38.0000000Z,18.3505993,120.610893,63
b6,2026-01-18T22:22:43.0000000Z,18.3512173,120.610481,55
b6,2026-01-18T22:22:49.0000000Z,18.3518677,120.609947,57
b6,2026-01-18T22:23:01.0000000Z,18.3531551,120.608604,63
b6,2026-01-18T22:23:16.0000000Z,18.3548126,120.606773,63
b6,2026-01-18T22:23:23.0000000Z,18.35569,120.606018,65
b6,2026-01-18T22:23:28.0000000Z,18.3564625,120.605759,66
b6,2026-01-18T22:23:44.0000000Z,18.3591175,120.605171,70
b6,2026-01-18T22:23:56.0000000Z,18.3611031,120.604752,65
b6,2026-01-18T22:24:06.0000000Z,18.3626919,120.604439,63
b6,2026-01-18T22:24:14.0000000Z,18.3638706,120.604378,53
b6,2026-01-18T22:24:24.0000000Z,18.3650703,120.604401,44
b6,2026-01-18T22:24:27.0000000Z,18.3654194,120.604416,50
b6,2026-01-18T22:24:31.0000000Z,18.3659801,120.604431,61
b6,2026-01-18T22:24:36.0000000Z,18.3667202,120.604454,57
b6,2026-01-18T22:24:41.0000000Z,18.367466,120.604454,65
b6,2026-01-18T22:24:45.0000000Z,18.3681355,120.604439,70
b6,2026-01-18T22:24:50.0000000Z,18.3689957,120.60434,66
b6,2026-01-18T22:25:05.0000000Z,18.3712883,120.604004,55
