Timestamp,SnappedLat,SnappedLon,Speed,ModeID,CauseID,Boarding,Alighting,OnBoard,KilometerPostID,FilePath,DistrictID,secDiff,distanceDiff
2026-02-27 16:00:12,11.5177283,122.6926343,2,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,,
2026-02-27 16:00:13,11.5177238,122.692642,2,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,1,0.9768472352547535
2026-02-27 16:00:14,11.5177252,122.692647,2,4,0,0,0,0,K0346,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,1,0.5665846516910349
2026-02-27 16:00:15,11.5177117,122.6926627,5,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,1,2.2758665664903575
2026-02-27 16:00:16,11.5177119,122.6926686,3,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,1,0.6432237686674337
2026-02-27 16:00:18,11.5177115,122.6926752,2,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,2,0.7204824655010825
2026-02-27 16:00:20,11.5177168,122.6926759,1,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,2,0.5942478313852885
2026-02-27 16:00:22,11.5177171,122.6926807,1,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,2,0.5240506138919988
2026-02-27 16:00:32,11.5177158,122.6926853,0,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,10,0.5216260906540348
2026-02-27 16:00:42,11.5177123,122.6926905,1,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,10,0.6873605640260328
2026-02-27 16:00:47,11.5177073,122.6926861,2,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,5,0.7341235844898413
2026-02-27 16:00:54,11.5177067,122.692679,1,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,7,0.7764578052312839
2026-02-27 16:00:57,11.5177037,122.6926755,1,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,3,0.5066587041386565
2026-02-27 16:01:00,11.5177065,122.6926718,1,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,3,0.5093674606173382
2026-02-27 16:01:02,11.5177115,122.6926726,1,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,2,0.5627659079517444
2026-02-27 16:01:05,11.5177137,122.6926769,1,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,3,0.5285308136993508
2026-02-27 16:01:10,11.5177172,122.6926808,1,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,5,0.5762172233546425
2026-02-27 16:01:25,11.5177179,122.6926854,0,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,15,0.5072046947614692
2026-02-27 16:01:52,11.5177159,122.6926896,0,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,27,0.508790851988513
2026-02-27 16:02:15,11.5177113,122.6926875,0,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,23,0.5603405730593319
2026-02-27 16:02:27,11.5177069,122.6926891,0,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,12,0.5193878814331518
2026-02-27 16:02:51,11.5177024,122.6926903,0,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,24,0.5171770295453711
2026-02-27 16:03:08,11.5176991,122.6926935,0,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,17,0.5061720562198909
2026-02-27 16:03:41,11.5177043,122.6926917,1,4,0,0,0,0,null,GPX_4_881854-1770190853276-1f73df30-7c0d-4a44-b3b1-c0266067a4a0-4_20260227-160012.zip,91,33,0.610568765140259
