Lat,Lon
18.5157441,120.7020689
18.5157763,120.7019574
18.5157995,120.7018405
18.5158126,120.7017171
18.5158198,120.7015925
18.5158197,120.7014653
18.5158081,120.701339
18.5157859,120.7012105
18.5157513,120.7010851
18.5157083,120.700964
18.5156643,120.7008492
18.5156209,120.7007366
18.5155869,120.7006246
18.5155744,120.7005153
18.5155935,120.7004167
18.5156381,120.7003329
18.5157111,120.7002756
18.5157871,120.7002547
18.515858,120.700259
18.5159272,120.7002885
18.5159889,120.700338
18.516047,120.7004007
18.5161024,120.7004757
18.5161527,120.7005606
18.5162032,120.7006467
18.5162632,120.7007275
18.5163397,120.7007937
18.5164338,120.7008423
18.5165379,120.7008773
18.5166444,120.7009071
18.5167475,120.7009366
18.5168456,120.7009704
18.5169412,120.701013
18.5170358,120.701073
18.517111,120.7011414
18.5171743,120.7012224
18.51722,120.7013162
18.5172487,120.7014177
18.5172553,120.7015239
18.517248,120.7016282
18.5172239,120.7017308
18.5171858,120.7018257
18.5171313,120.7019151
18.5170701,120.7020002
18.5170112,120.7020823
18.5169597,120.7021625
18.5169205,120.7022456
18.5168998,120.7023322
18.5169012,120.7024171
18.5169305,120.702494
18.5169857,120.7025569
18.5170613,120.7026014
18.5171503,120.7026134
18.5172388,120.7025953
18.5173268,120.7025514
18.5174024,120.7024859
18.5174682,120.7024057
18.51753,120.7023192
18.5175877,120.7022232
18.5176377,120.7021215
18.5176835,120.7020145
18.517725,120.701901
18.5177628,120.7017799
18.5177963,120.7016582
18.5178267,120.7015436
18.5178576,120.7014309
18.5178894,120.7013193
18.5179252,120.7012087
18.5179643,120.7010951
18.5180093,120.7009843
18.5180625,120.7008774
18.5181206,120.7007707
18.5181862,120.700665
18.5182596,120.7005648
18.5183335,120.700466
18.5184079,120.7003712
18.5184811,120.7002768
18.5185531,120.7001868
18.5186214,120.700098
18.5186888,120.7000102
18.5187501,120.6999147
18.5188052,120.6998164
18.5188569,120.6997125
18.5189036,120.6996016
18.5189457,120.6994837
18.5189815,120.6993616
18.5190148,120.6992346
18.5190399,120.699105
18.5190642,120.6989719
18.5190873,120.6988387
18.5191098,120.6987085
18.5191353,120.6985752
18.5191682,120.6984422
18.5192042,120.6983151
18.5192475,120.6981924
18.5193006,120.6980733
18.5193707,120.6979561
18.5194377,120.6978396
18.5195096,120.6977295
18.5195848,120.6976219
18.5196624,120.6975176
18.5197417,120.6974174
18.5198173,120.6973185
18.5198909,120.6972157
18.5199597,120.6971162
18.5200268,120.6970093
18.5200871,120.6968995
18.520138,120.696787
18.5201787,120.696667
18.5202125,120.6965443
18.5202496,120.6964173
18.520271,120.6962949
18.5202842,120.6961722
18.5202899,120.6960491
18.5202871,120.6959266
18.5202739,120.6957985
18.5202544,120.6956703
18.5202291,120.6955462
18.5201935,120.6954257
18.5201509,120.6953071
18.5200966,120.6951905
18.5200351,120.695075
18.5199656,120.694964
18.5198913,120.6948565
18.5198135,120.6947515
18.5197314,120.6946455
18.519657,120.6945483
18.5195732,120.6944454
18.5194962,120.6943423
18.5194213,120.6942393
18.5193538,120.6941319
18.5192943,120.6940203
18.5192406,120.6939065
18.519195,120.6937897
18.5191577,120.6936674
18.5191242,120.6935406
18.5190985,120.6934095
18.5190841,120.6932704
18.5190786,120.6931262
18.5190757,120.6929791
18.5190786,120.6928306
18.5190896,120.6926861
18.5190915,120.6925384
18.5190936,120.6923916
18.5190972,120.6922479
18.5190994,120.6921061
18.5191026,120.6919702
18.5191065,120.691832
18.5191085,120.6916954
18.5191127,120.6915572
18.5191135,120.6914199
18.5191182,120.6912832
18.5191209,120.6911471
18.5191249,120.6910095
18.5191271,120.6908733
18.5191267,120.6907362
18.519137,120.690607
18.5191395,120.6904705
18.5191456,120.6903347
18.519147,120.6901949
18.5191492,120.6900521
18.5191577,120.6899019
18.519161,120.6897549
18.519163,120.6896071
18.519166,120.6894596
18.5191695,120.6893123
18.5191733,120.6891669
18.5191763,120.6890234
18.5191791,120.688879
18.5191818,120.6887361
18.5191883,120.6886011
18.5191907,120.6884644
18.5191957,120.6883285
18.519205,120.6881936
18.5192145,120.6880555
18.5192276,120.687916
18.5192434,120.6877783
18.5192597,120.6876419
18.5192765,120.6875069
18.5192929,120.6873714
18.5193097,120.6872337
18.5193261,120.6870977
18.5193425,120.6869615
18.519359,120.686822
18.5193763,120.6866813
18.5193939,120.6865394
18.5194113,120.6863942
18.5194305,120.6862503
18.5194494,120.6861063
18.519466,120.6859603
18.5194833,120.6858122
18.5194995,120.685664
18.5195155,120.6855155
18.5195312,120.685366
18.5195489,120.6852161
18.5195662,120.685066
18.5195823,120.6849143
18.5195998,120.6847664
18.5196162,120.6846193
18.5196354,120.6844743
18.5196571,120.6843284
18.5196839,120.6841864
18.5197135,120.6840438
18.5197483,120.6839034
18.5197855,120.6837692
18.5198258,120.6836341
18.5198712,120.6835039
18.5199178,120.6833802
18.5199653,120.6832592
18.5200167,120.6831385
18.5200725,120.6830184
18.5201315,120.6828977
18.5201985,120.6827782
18.5202684,120.6826636
18.5203396,120.6825513
18.520412,120.682444
18.5204849,120.6823434
18.5205548,120.6822454
18.5206248,120.6821493
18.5206939,120.682054
18.5207622,120.6819608
18.5208239,120.6818614
18.5208773,120.681756
18.5209189,120.6816429
18.5209469,120.6815228
18.5209618,120.6813967
18.5209649,120.6812667
18.5209587,120.681135
18.5209358,120.6810006
18.5208949,120.6808738
18.5208383,120.6807461
18.5207727,120.6806238
18.5207064,120.6805073
18.5206484,120.6803929
18.5206037,120.6802772
18.5205806,120.6801601
18.5205842,120.6800437
18.520618,120.6799301
18.5206796,120.6798312
18.5207664,120.6797534
18.5208682,120.6796989
18.5209795,120.6796557
18.5210989,120.6796234
18.5212179,120.679587
18.5213394,120.6795461
18.5214626,120.6795005
18.5215898,120.6794497
18.5217172,120.679395
18.5218434,120.6793349
18.5219692,120.6792706
18.5220907,120.6792007
18.5222111,120.6791283
18.5223283,120.6790484
18.5224443,120.6789674
18.5225565,120.6788798
18.5226668,120.6787901
18.5227752,120.6786993
18.5228779,120.6786016
18.5229944,120.6784941
18.5230926,120.678387
18.5231872,120.6782742
18.5232753,120.6781592
18.5233624,120.6780421
18.523445,120.6779212
