Lat,Lon
18.4134262,120.5949271
18.413446,120.5950108
18.4134438,120.5950043
18.4134428,120.5949929
18.4134442,120.5949785
18.4134539,120.5949607
18.4134771,120.5949408
18.4135122,120.5949211
18.4135588,120.5949006
18.4136033,120.5948802
18.4136515,120.5948557
18.4137047,120.5948262
18.4137647,120.5947924
18.4138299,120.5947554
18.4138999,120.5947125
18.4139731,120.5946627
18.4140427,120.5946163
18.4141167,120.5945622
18.41419,120.5945092
18.4142684,120.5944484
18.4143513,120.5943931
18.4144478,120.5943219
18.4145432,120.5942572
18.4146376,120.5941911
18.4147335,120.594127
18.4148268,120.5940618
18.4149182,120.5939977
18.4150141,120.5939302
18.4151159,120.5938582
18.4152176,120.5937881
18.4153206,120.5937173
18.4154252,120.5936419
18.4155304,120.5935644
18.4156384,120.593485
18.4157416,120.5934109
18.4158514,120.593334
18.4159794,120.5932696
18.4160925,120.5932014
18.4161978,120.5931272
18.4163062,120.593057
18.4164089,120.5929904
18.4165188,120.5929337
18.4166305,120.5928772
18.4167417,120.5928277
18.4168552,120.5927774
18.4169744,120.5927286
18.4170978,120.5926851
18.4172222,120.5926477
18.4173505,120.5926115
18.4174753,120.5925817
18.4176032,120.5925469
18.4177334,120.5925127
18.4178618,120.592481
18.4179942,120.5924451
18.4181216,120.5924111
18.4182499,120.5923735
18.4183777,120.5923411
18.4185071,120.5923077
18.4186383,120.5922722
18.4187717,120.5922339
18.4189097,120.5922002
18.4190453,120.5921631
18.419181,120.5921251
18.4193126,120.5920877
18.4194475,120.5920556
18.4195796,120.5920272
18.4197142,120.5919934
18.4198434,120.5919622
18.419978,120.5919308
18.4201086,120.5919014
18.420239,120.5918704
18.4203694,120.5918368
18.4205015,120.5918093
18.4206325,120.5917827
18.4207639,120.5917516
18.420892,120.5917198
18.42102,120.5916977
18.4211523,120.5916836
18.4212806,120.5916721
18.4214167,120.5916678
18.4215475,120.5916676
18.4216816,120.5916777
18.4218127,120.5916846
18.4219444,120.5917051
18.422073,120.591724
18.422204,120.5917467
18.4223394,120.59176
18.4224716,120.5917873
18.4226056,120.5918112
18.4227361,120.5918353
18.4228673,120.591856
18.4229987,120.5918761
18.4231277,120.5918888
18.4232534,120.5918947
18.4233729,120.5918973
18.4234909,120.591896
18.4236042,120.5918894
18.4237178,120.5918721
18.4238234,120.5918465
18.4239348,120.5918161
18.4240466,120.591778
18.424156,120.5917312
18.4242713,120.5916797
18.4243802,120.5916235
18.4244943,120.5915719
18.4246092,120.5915174
18.4247223,120.5914617
18.4248358,120.591402
18.4249485,120.5913474
18.425058,120.5912854
18.4251689,120.5912212
18.4252771,120.5911524
18.425387,120.5910788
18.4255025,120.5910127
18.4256256,120.5909515
18.425766,120.5909095
18.4259042,120.5908754
18.4260372,120.5908427
18.4261727,120.5908158
18.4261727,120.5908158
18.4263066,120.5907885
18.4263066,120.5907885
18.4264369,120.5907617
18.4264369,120.5907617
18.4265688,120.5907349
18.4265688,120.5907349
18.4266963,120.5907197
18.4266963,120.5907197
18.4268275,120.5907097
18.4268275,120.5907097
18.426951,120.5907051
18.426951,120.5907051
18.4270804,120.5907047
18.4270804,120.5907047
18.427212,120.5907103
18.427212,120.5907103
18.4273407,120.5907172
18.4273407,120.5907172
18.4274723,120.5907237
18.4274723,120.5907237
18.427601,120.5907403
18.427601,120.5907403
18.4277361,120.5907465
18.4277361,120.5907465
18.4278678,120.5907536
18.4278678,120.5907536
18.4279949,120.5907586
18.4279949,120.5907586
18.4281189,120.5907641
18.4281189,120.5907641
18.4282442,120.5907684
18.4282442,120.5907684
18.4283714,120.5907652
18.4283714,120.5907652
18.4284989,120.5907468
18.4284989,120.5907468
18.4286315,120.5907069
18.4286315,120.5907069
18.4287605,120.5906565
18.4287605,120.5906565
18.428887,120.5906076
18.428887,120.5906076
18.4290058,120.5905452
18.4290058,120.5905452
18.4291191,120.5904669
18.4291191,120.5904669
18.4292373,120.5903793
18.4292373,120.5903793
18.4293462,120.5903019
18.4293462,120.5903019
18.4294539,120.5902121
18.4294539,120.5902121
18.4295574,120.5901256
18.4295574,120.5901256
18.4296644,120.590047
18.4296644,120.590047
18.4297769,120.5899714
18.4297769,120.5899714
18.4298865,120.5899033
18.4298865,120.5899033
18.430001,120.5898339
18.430001,120.5898339
18.4301168,120.5897696
18.4301168,120.5897696
18.4302356,120.5897069
18.4302356,120.5897069
18.4303561,120.5896398
18.4303561,120.5896398
18.4304734,120.5895734
18.4304734,120.5895734
18.4305877,120.5895025
18.4305877,120.5895025
18.4306939,120.5894188
18.4306939,120.5894188
18.4307946,120.5893295
18.4307946,120.5893295
18.4308918,120.5892301
18.4308918,120.5892301
18.4309932,120.5891314
18.4309932,120.5891314
18.4310958,120.5890324
18.4310958,120.5890324
18.4311946,120.5889328
18.4311946,120.5889328
18.4312942,120.5888319
18.4312942,120.5888319
18.4313943,120.5887308
18.4313943,120.5887308
18.431497,120.5886348
18.431497,120.5886348
18.4316013,120.5885336
18.4316013,120.5885336
18.4316984,120.5884306
18.4316984,120.5884306
18.4317934,120.5883295
18.4317934,120.5883295
18.4318913,120.5882214
18.4318913,120.5882214
18.4319854,120.5881209
18.4319854,120.5881209
18.432081,120.588017
18.432081,120.588017
18.4321724,120.5879139
18.4321724,120.5879139
18.432269,120.5878137
18.432269,120.5878137
18.4323624,120.5877085
18.4323624,120.5877085
18.4324582,120.5876069
18.4324582,120.5876069
18.4325528,120.5875081
18.4325528,120.5875081
18.4326424,120.5874032
18.4326424,120.5874032
18.4327386,120.5873137
18.4327386,120.5873137
18.4328421,120.5872351
18.4328421,120.5872351
18.432943,120.58716
18.432943,120.58716
18.4330495,120.5870953
18.4330495,120.5870953
18.4331647,120.5870426
18.4331647,120.5870426
18.4332746,120.5869912
18.4332746,120.5869912
18.433384,120.5869358
18.433384,120.5869358
18.4334914,120.5868838
18.4334914,120.5868838
18.4336048,120.5868388
18.4336048,120.5868388
18.433712,120.586775
18.433712,120.586775
18.4338168,120.5866981
18.4338168,120.5866981
18.4339207,120.5866203
18.4339207,120.5866203
18.4340325,120.5865351
18.4340325,120.5865351
18.4341442,120.5864458
18.4341442,120.5864458
18.4342671,120.5863672
18.4342671,120.5863672
18.4343793,120.5862816
18.4343793,120.5862816
18.4344878,120.5861975
18.4344878,120.5861975
18.4346016,120.5861184
18.4346016,120.5861184
18.4347147,120.5860406
18.4347147,120.5860406
18.4348336,120.5859679
18.4348336,120.5859679
18.4349502,120.5858979
18.4349502,120.5858979
18.4350682,120.5858341
18.4350682,120.5858341
18.4351887,120.5857727
18.4351887,120.5857727
18.4353123,120.5857093
18.4353123,120.5857093
18.4354361,120.5856497
18.4354361,120.5856497
18.4355589,120.5855956
18.4355589,120.5855956
18.4356818,120.5855378
18.4356818,120.5855378
18.4358069,120.5854793
18.4358069,120.5854793
18.4359367,120.5854238
18.4359367,120.5854238
18.4360593,120.5853794
18.4360593,120.5853794
18.4361959,120.5853247
18.4361959,120.5853247
18.4363254,120.5852752
18.4363254,120.5852752
18.4364554,120.5852258
18.4364554,120.5852258
18.4365839,120.5851715
18.4365839,120.5851715
18.436709,120.5851231
18.436709,120.5851231
18.4368319,120.5850772
18.4368319,120.5850772
18.4369606,120.5850383
18.4369606,120.5850383
18.4370907,120.5849788
18.4370907,120.5849788
18.4372202,120.5849276
18.4372202,120.5849276
