Timestamp,SnappedLat,SnappedLon,Speed,ModeID,CauseID,Boarding,Alighting,OnBoard,KilometerPostID,FilePath,DistrictID,secDiff,distanceDiff
2026-02-27 07:00:21,11.536293,122.4840374,0,4,0,0,0,0,null,GPX_4_631062-1770190841105-eff2de92-ab05-45e5-a16d-0b954e39eba9-4_20260227-070022.zip,91,,
2026-02-27 07:00:22,11.5362963,122.4840417,1,4,0,0,0,0,null,GPX_4_631062-1770190841105-eff2de92-ab05-45e5-a16d-0b954e39eba9-4_20260227-070022.zip,91,1,0.5950797190983732
2026-02-27 07:00:23,11.5362959,122.4840466,2,4,0,0,0,0,null,GPX_4_631062-1770190841105-eff2de92-ab05-45e5-a16d-0b954e39eba9-4_20260227-070022.zip,91,1,0.5356977454335751
2026-02-27 07:00:24,11.5362976,122.4840515,2,4,0,0,0,0,null,GPX_4_631062-1770190841105-eff2de92-ab05-45e5-a16d-0b954e39eba9-4_20260227-070022.zip,91,1,0.5663273308906388
2026-02-27 07:00:27,11.5363037,122.4840486,1,4,0,0,0,0,null,GPX_4_631062-1770190841105-eff2de92-ab05-45e5-a16d-0b954e39eba9-4_20260227-070022.zip,91,3,0.7482653372961395
2026-02-27 07:00:39,11.5363081,122.4840466,1,4,0,0,0,0,null,GPX_4_631062-1770190841105-eff2de92-ab05-45e5-a16d-0b954e39eba9-4_20260227-070022.zip,91,12,0.5355858963843095
2026-02-27 07:00:42,11.5363108,122.4840508,1,4,0,0,0,0,null,GPX_4_631062-1770190841105-eff2de92-ab05-45e5-a16d-0b954e39eba9-4_20260227-070022.zip,91,3,0.547283292681248
2026-02-27 07:00:55,11.5363056,122.48405,0,4,0,0,0,0,null,GPX_4_631062-1770190841105-eff2de92-ab05-45e5-a16d-0b954e39eba9-4_20260227-070022.zip,91,13,0.5847458056685318
2026-02-27 07:00:59,11.5363002,122.484049,1,4,0,0,0,0,null,GPX_4_631062-1770190841105-eff2de92-ab05-45e5-a16d-0b954e39eba9-4_20260227-070022.zip,91,4,0.6102566052945896
2026-02-27 07:01:06,11.5363008,122.484044,1,4,0,0,0,0,null,GPX_4_631062-1770190841105-eff2de92-ab05-45e5-a16d-0b954e39eba9-4_20260227-070022.zip,91,7,0.5488132886779835
2026-02-27 07:01:08,11.5362963,122.4840407,1,4,0,0,0,0,null,GPX_4_631062-1770190841105-eff2de92-ab05-45e5-a16d-0b954e39eba9-4_20260227-070022.zip,91,2,0.616148830216982
2026-02-27 07:01:11,11.5362913,122.4840389,1,4,0,0,0,0,null,GPX_4_631062-1770190841105-eff2de92-ab05-45e5-a16d-0b954e39eba9-4_20260227-070022.zip,91,3,0.5895472244698413
2026-02-27 07:02:08,11.5362868,122.4840385,0,4,0,0,0,0,null,GPX_4_631062-1770190841105-eff2de92-ab05-45e5-a16d-0b954e39eba9-4_20260227-070022.zip,91,57,0.502271320768278
2026-02-27 07:03:04,11.5362831,122.4840358,0,4,0,0,0,0,null,GPX_4_631062-1770190841105-eff2de92-ab05-45e5-a16d-0b954e39eba9-4_20260227-070022.zip,91,56,0.5057650063482584
2026-02-27 07:04:14,11.5362811,122.4840316,1,4,0,0,0,0,null,GPX_4_631062-1770190841105-eff2de92-ab05-45e5-a16d-0b954e39eba9-4_20260227-070022.zip,91,70,0.5087636559759772
2026-02-27 07:04:17,11.5362775,122.4840286,0,4,0,0,0,0,null,GPX_4_631062-1770190841105-eff2de92-ab05-45e5-a16d-0b954e39eba9-4_20260227-070022.zip,91,3,0.5167878188976093
2026-02-27 07:05:03,11.5362796,122.4840329,0,4,0,0,0,0,null,GPX_4_631062-1770190841105-eff2de92-ab05-45e5-a16d-0b954e39eba9-4_20260227-070022.zip,91,46,0.5234492882720417
2026-02-27 07:05:17,11.5362839,122.4840344,1,4,0,0,0,0,null,GPX_4_631062-1770190841105-eff2de92-ab05-45e5-a16d-0b954e39eba9-4_20260227-070022.zip,91,14,0.5052951272684456
2026-02-27 07:06:35,11.5362794,122.484037,1,4,0,0,0,0,null,GPX_4_631062-1770190841105-eff2de92-ab05-45e5-a16d-0b954e39eba9-4_20260227-070022.zip,91,78,0.5749931625238334
2026-02-27 07:07:12,11.5362763,122.4840405,0,4,0,0,0,0,null,GPX_4_631062-1770190841105-eff2de92-ab05-45e5-a16d-0b954e39eba9-4_20260227-070022.zip,91,37,0.5140292281140333
2026-02-27 07:08:00,11.5362764,122.4840452,0,4,0,0,0,0,null,GPX_4_631062-1770190841105-eff2de92-ab05-45e5-a16d-0b954e39eba9-4_20260227-070022.zip,91,48,0.5121791262678005
2026-02-27 07:09:15,11.5362807,122.4840468,0,4,0,0,0,0,null,GPX_4_631062-1770190841105-eff2de92-ab05-45e5-a16d-0b954e39eba9-4_20260227-070022.zip,91,75,0.5089231804126974
