OriginalLat,OriginalLon,SnappedLat,SnappedLon,DeviationMeters,Timestamp,Speed,DeviceID,TrackingID,UserID,ModeID,CauseID,KilometerPostID,FilePath,DistrictID,SecDiff,DistanceDiff,IsBreak
18.516783,120.7074359,18.516783,120.7074359,1.7976931348623157E+308,1/21/2026 9:08:16 AM,50,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.742853574102458,False
18.5168093,120.7073085,18.5168093,120.7073085,1.7976931348623157E+308,1/21/2026 9:08:17 AM,50,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.74750509729169,False
18.5168313,120.707182,18.5168313,120.707182,1.7976931348623157E+308,1/21/2026 9:08:18 AM,49,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.560438655313055,False
18.5168456,120.7070574,18.5168456,120.7070574,1.7976931348623157E+308,1/21/2026 9:08:19 AM,48,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.233502095877004,False
18.5168602,120.7069344,18.5168602,120.7069344,1.7976931348623157E+308,1/21/2026 9:08:20 AM,47,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.070139065590768,False
18.5168698,120.7068124,18.5168698,120.7068124,1.7976931348623157E+308,1/21/2026 9:08:21 AM,46,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.907699347249336,False
18.5168817,120.7066988,18.5168817,120.7066988,1.7976931348623157E+308,1/21/2026 9:08:22 AM,45,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.050668423190883,False
18.516892,120.7065862,18.516892,120.7065862,1.7976931348623157E+308,1/21/2026 9:08:23 AM,44,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,11.92747618943605,False
18.5169053,120.7064759,18.5169053,120.7064759,1.7976931348623157E+308,1/21/2026 9:08:24 AM,42,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,11.72350552377374,False
18.5169137,120.7063723,18.5169137,120.7063723,1.7976931348623157E+308,1/21/2026 9:08:25 AM,41,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,10.963275309276117,False
18.5169117,120.7062657,18.5169117,120.7062657,1.7976931348623157E+308,1/21/2026 9:08:26 AM,40,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,11.241929054075014,False
18.5168933,120.7061601,18.5168933,120.7061601,1.7976931348623157E+308,1/21/2026 9:08:27 AM,41,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,11.320711453133509,False
18.5168627,120.7060573,18.5168627,120.7060573,1.7976931348623157E+308,1/21/2026 9:08:28 AM,43,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,11.360580524306176,False
18.5168229,120.7059508,18.5168229,120.7059508,1.7976931348623157E+308,1/21/2026 9:08:29 AM,43,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.069808218980752,False
18.5167786,120.7058405,18.5167786,120.7058405,1.7976931348623157E+308,1/21/2026 9:08:30 AM,44,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.630061423608735,False
18.5167216,120.7057383,18.5167216,120.7057383,1.7976931348623157E+308,1/21/2026 9:08:31 AM,45,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.501589629756538,False
18.5166624,120.7056357,18.5166624,120.7056357,1.7976931348623157E+308,1/21/2026 9:08:32 AM,45,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.663386673886802,False
18.5165969,120.7055309,18.5165969,120.7055309,1.7976931348623157E+308,1/21/2026 9:08:33 AM,47,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.234332959847759,False
18.51653,120.7054294,18.51653,120.7054294,1.7976931348623157E+308,1/21/2026 9:08:34 AM,47,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.033455804768678,False
18.5164572,120.7053328,18.5164572,120.7053328,1.7976931348623157E+308,1/21/2026 9:08:35 AM,47,b8,991788-1768840522081-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-4,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.010405309654237,False
