OriginalLat,OriginalLon,SnappedLat,SnappedLon,DeviationMeters,Timestamp,Speed,DeviceID,TrackingID,UserID,ModeID,CauseID,KilometerPostID,FilePath,DistrictID,SecDiff,DistanceDiff,IsBreak
18.3397993,120.6132394,18.3397993,120.6132394,1.7976931348623157E+308,1/19/2026 8:28:14 AM,54,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,14.882707525361075,False
18.3399331,120.6132486,18.3399331,120.6132486,1.7976931348623157E+308,1/19/2026 8:28:15 AM,54,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,14.90953560909773,False
18.3400657,120.6132588,18.3400657,120.6132588,1.7976931348623157E+308,1/19/2026 8:28:16 AM,53,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,14.783698668198795,False
18.340195,120.6132748,18.340195,120.6132748,1.7976931348623157E+308,1/19/2026 8:28:17 AM,52,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,14.47634260074395,False
18.3403211,120.6132984,18.3403211,120.6132984,1.7976931348623157E+308,1/19/2026 8:28:18 AM,51,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,14.24121184780328,False
18.340447,120.6133237,18.340447,120.6133237,1.7976931348623157E+308,1/19/2026 8:28:19 AM,51,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,14.251842717862665,False
18.3405692,120.6133511,18.3405692,120.6133511,1.7976931348623157E+308,1/19/2026 8:28:20 AM,49,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.892365394295153,False
18.3406866,120.6133836,18.3406866,120.6133836,1.7976931348623157E+308,1/19/2026 8:28:21 AM,48,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.497445531868939,False
18.3408052,120.6134191,18.3408052,120.6134191,1.7976931348623157E+308,1/19/2026 8:28:22 AM,49,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.70967407688993,False
18.3409234,120.6134562,18.3409234,120.6134562,1.7976931348623157E+308,1/19/2026 8:28:23 AM,49,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.714154112923637,False
18.3410434,120.6134957,18.3410434,120.6134957,1.7976931348623157E+308,1/19/2026 8:28:24 AM,50,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.979531663698314,False
18.3411623,120.6135354,18.3411623,120.6135354,1.7976931348623157E+308,1/19/2026 8:28:25 AM,50,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.869193261399229,False
18.3412769,120.6135738,18.3412769,120.6135738,1.7976931348623157E+308,1/19/2026 8:28:26 AM,48,b8,174544-1768743711778-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.371950778949397,False
