OriginalLat,OriginalLon,SnappedLat,SnappedLon,DeviationMeters,Timestamp,Speed,DeviceID,TrackingID,UserID,ModeID,CauseID,KilometerPostID,FilePath,DistrictID,SecDiff,DistanceDiff,IsBreak
18.1850337,120.5890488,18.1850337,120.5890488,1.7976931348623157E+308,1/19/2026 1:00:09 PM,1,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,0.1869816404346124,False
18.1850353,120.5890462,18.1850353,120.5890462,1.7976931348623157E+308,1/19/2026 1:00:10 PM,1,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,0.327253081943631,False
18.1850363,120.5890432,18.1850363,120.5890432,1.7976931348623157E+308,1/19/2026 1:00:11 PM,1,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,0.3358642055829763,False
18.1850371,120.5890424,18.1850371,120.5890424,1.7976931348623157E+308,1/19/2026 1:00:12 PM,1,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,0.1227012298298714,False
18.185039,120.5890416,18.185039,120.5890416,1.7976931348623157E+308,1/19/2026 1:00:13 PM,1,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,0.2275469122799971,False
18.1850436,120.5890386,18.1850436,120.5890386,1.7976931348623157E+308,1/19/2026 1:00:14 PM,2,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,0.6017219319088893,False
18.185049,120.589034,18.185049,120.589034,1.7976931348623157E+308,1/19/2026 1:00:15 PM,3,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,0.7724570968993826,False
18.1850598,120.5890254,18.1850598,120.5890254,1.7976931348623157E+308,1/19/2026 1:00:16 PM,7,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,1.5058454330748425,False
18.1850794,120.5890123,18.1850794,120.5890123,1.7976931348623157E+308,1/19/2026 1:00:17 PM,11,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,2.5816757134947803,False
18.1851047,120.5890005,18.1851047,120.5890005,1.7976931348623157E+308,1/19/2026 1:00:18 PM,12,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,3.077043498965531,False
18.185133,120.5889913,18.185133,120.5889913,1.7976931348623157E+308,1/19/2026 1:00:19 PM,12,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,3.2934843812674455,False
18.1851613,120.5889846,18.1851613,120.5889846,1.7976931348623157E+308,1/19/2026 1:00:20 PM,12,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,3.2254344867746427,False
18.1851924,120.5889789,18.1851924,120.5889789,1.7976931348623157E+308,1/19/2026 1:00:21 PM,14,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,3.510195917479064,False
18.1852328,120.5889743,18.1852328,120.5889743,1.7976931348623157E+308,1/19/2026 1:00:22 PM,19,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,4.518482178013708,False
18.1852723,120.5889668,18.1852723,120.5889668,1.7976931348623157E+308,1/19/2026 1:00:23 PM,17,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,4.4630895826198556,False
18.1853056,120.5889606,18.1853056,120.5889606,1.7976931348623157E+308,1/19/2026 1:00:24 PM,14,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,3.760272956006415,False
18.1853394,120.5889578,18.1853394,120.5889578,1.7976931348623157E+308,1/19/2026 1:00:25 PM,13,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,3.77001044811255,False
18.1853588,120.5889522,18.1853588,120.5889522,1.7976931348623157E+308,1/19/2026 1:00:26 PM,8,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,2.2368304090616977,False
18.1853798,120.5889492,18.1853798,120.5889492,1.7976931348623157E+308,1/19/2026 1:00:27 PM,7,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,2.3565019697983876,False
18.1853888,120.5889491,18.1853888,120.5889491,1.7976931348623157E+308,1/19/2026 1:00:28 PM,1,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,1.0008100960690742,False
18.1853927,120.5889482,18.1853927,120.5889482,1.7976931348623157E+308,1/19/2026 1:00:29 PM,2,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,0.4439603419326815,False
18.1853992,120.5889452,18.1853992,120.5889452,1.7976931348623157E+308,1/19/2026 1:00:35 PM,1,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,6,0.7891971923868172,True
