OriginalLat,OriginalLon,SnappedLat,SnappedLon,DeviationMeters,Timestamp,Speed,DeviceID,TrackingID,UserID,ModeID,CauseID,KilometerPostID,FilePath,DistrictID,SecDiff,DistanceDiff,IsBreak
18.4162131,120.5929711,18.4162131,120.5929711,1.7976931348623157E+308,1/19/2026 6:00:04 PM,12,b8,963432-1768743768557-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,2.872267011053191,False
18.4161885,120.5929937,18.4161885,120.5929937,1.7976931348623157E+308,1/19/2026 6:00:05 PM,13,b8,963432-1768743768557-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,3.6286777827465526,False
18.4161709,120.5930243,18.4161709,120.5930243,1.7976931348623157E+308,1/19/2026 6:00:06 PM,14,b8,963432-1768743768557-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,3.7751749589489485,False
18.4161043,120.5930636,18.4161043,120.5930636,1.7976931348623157E+308,1/19/2026 6:00:07 PM,26,b8,963432-1768743768557-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,8.487243773163422,False
18.4160635,120.5930962,18.4160635,120.5930962,1.7976931348623157E+308,1/19/2026 6:00:08 PM,21,b8,963432-1768743768557-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,5.693064986872017,False
18.4160132,120.5931348,18.4160132,120.5931348,1.7976931348623157E+308,1/19/2026 6:00:09 PM,26,b8,963432-1768743768557-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,6.918566677810896,False
18.4159514,120.5931816,18.4159514,120.5931816,1.7976931348623157E+308,1/19/2026 6:00:10 PM,33,b8,963432-1768743768557-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,8.461700730822834,False
18.4158794,120.593235,18.4158794,120.593235,1.7976931348623157E+308,1/19/2026 6:00:11 PM,38,b8,963432-1768743768557-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,9.789557461936866,False
18.4157982,120.5932999,18.4157982,120.5932999,1.7976931348623157E+308,1/19/2026 6:00:12 PM,41,b8,963432-1768743768557-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,11.331571331571347,False
18.4157177,120.5933606,18.4157177,120.5933606,1.7976931348623157E+308,1/19/2026 6:00:13 PM,41,b8,963432-1768743768557-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,11.006068630774838,False
18.4156342,120.5934263,18.4156342,120.5934263,1.7976931348623157E+308,1/19/2026 6:00:14 PM,41,b8,963432-1768743768557-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-3,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,11.586683048658841,False
