OriginalLat,OriginalLon,SnappedLat,SnappedLon,DeviationMeters,Timestamp,Speed,DeviceID,TrackingID,UserID,ModeID,CauseID,KilometerPostID,FilePath,DistrictID,SecDiff,DistanceDiff,IsBreak
18.4162765,120.5929335,18.4162765,120.5929335,1.7976931348623157E+308,1/19/2026 4:00:03 PM,6,b8,963432-1768743768557-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-1,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,1.3815027664327493,False
18.4162572,120.5929476,18.4162572,120.5929476,1.7976931348623157E+308,1/19/2026 4:00:04 PM,11,b8,963432-1768743768557-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-1,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,2.611206061447244,False
18.4162339,120.5929668,18.4162339,120.5929668,1.7976931348623157E+308,1/19/2026 4:00:05 PM,13,b8,963432-1768743768557-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-1,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,3.2886981320468918,False
18.4162055,120.5929914,18.4162055,120.5929914,1.7976931348623157E+308,1/19/2026 4:00:06 PM,16,b8,963432-1768743768557-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-1,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,4.087563373491893,False
18.4161679,120.5930229,18.4161679,120.5930229,1.7976931348623157E+308,1/19/2026 4:00:07 PM,20,b8,963432-1768743768557-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-1,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,5.340806886726537,False
18.4161301,120.5930538,18.4161301,120.5930538,1.7976931348623157E+308,1/19/2026 4:00:08 PM,19,b8,963432-1768743768557-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-1,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,5.319206513667593,False
18.4160894,120.5930853,18.4160894,120.5930853,1.7976931348623157E+308,1/19/2026 4:00:09 PM,20,b8,963432-1768743768557-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-1,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,5.614749990976842,False
18.4160376,120.593125,18.4160376,120.593125,1.7976931348623157E+308,1/19/2026 4:00:10 PM,25,b8,963432-1768743768557-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-1,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,7.12171392564067,False
18.4159791,120.5931708,18.4159791,120.5931708,1.7976931348623157E+308,1/19/2026 4:00:11 PM,29,b8,963432-1768743768557-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-1,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,8.103159571747742,False
18.415914,120.5932218,18.415914,120.5932218,1.7976931348623157E+308,1/19/2026 4:00:12 PM,32,b8,963432-1768743768557-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-1,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,9.019428507841118,False
