OriginalLat,OriginalLon,SnappedLat,SnappedLon,DeviationMeters,Timestamp,Speed,DeviceID,TrackingID,UserID,ModeID,CauseID,KilometerPostID,FilePath,DistrictID,SecDiff,DistanceDiff,IsBreak
18.416239,120.5929662,18.416239,120.5929662,1.7976931348623157E+308,1/19/2026 11:59:30 AM,13,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,3.499871057470421,False
18.4162073,120.5929894,18.4162073,120.5929894,1.7976931348623157E+308,1/19/2026 11:59:31 AM,16,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,4.291334063829678,False
18.4161659,120.5930184,18.4161659,120.5930184,1.7976931348623157E+308,1/19/2026 11:59:32 AM,20,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,5.527433889339679,False
18.4161218,120.5930506,18.4161218,120.5930506,1.7976931348623157E+308,1/19/2026 11:59:33 AM,22,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,5.965449870167132,False
18.4160765,120.593084,18.4160765,120.593084,1.7976931348623157E+308,1/19/2026 11:59:34 AM,22,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,6.147293739362266,False
18.4160232,120.5931244,18.4160232,120.5931244,1.7976931348623157E+308,1/19/2026 11:59:35 AM,27,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,7.300145419927274,False
18.4159616,120.5931721,18.4159616,120.5931721,1.7976931348623157E+308,1/19/2026 11:59:36 AM,32,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,8.499521169352773,False
18.4158991,120.5932214,18.4158991,120.5932214,1.7976931348623157E+308,1/19/2026 11:59:37 AM,32,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,8.680453755429356,False
18.4158287,120.593275,18.4158287,120.593275,1.7976931348623157E+308,1/19/2026 11:59:38 AM,36,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,9.656943564602503,False
18.4157427,120.5933242,18.4157427,120.5933242,1.7976931348623157E+308,1/19/2026 11:59:39 AM,39,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,10.880673031374599,False
18.4156663,120.5933833,18.4156663,120.5933833,1.7976931348623157E+308,1/19/2026 11:59:40 AM,38,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,10.537849142989195,False
18.4155755,120.5934457,18.4155755,120.5934457,1.7976931348623157E+308,1/19/2026 11:59:41 AM,42,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.053146270618859,False
18.4154873,120.5935158,18.4154873,120.5935158,1.7976931348623157E+308,1/19/2026 11:59:42 AM,46,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.283314432271112,False
18.4153955,120.5935864,18.4153955,120.5935864,1.7976931348623157E+308,1/19/2026 11:59:43 AM,47,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,12.636256116609816,False
18.4152956,120.5936633,18.4152956,120.5936633,1.7976931348623157E+308,1/19/2026 11:59:44 AM,49,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.755613518767065,False
18.4151959,120.5937343,18.4151959,120.5937343,1.7976931348623157E+308,1/19/2026 11:59:45 AM,47,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.379494435020717,False
18.4151011,120.5938081,18.4151011,120.5938081,1.7976931348623157E+308,1/19/2026 11:59:46 AM,48,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.104955335614205,False
18.4150032,120.5938853,18.4150032,120.5938853,1.7976931348623157E+308,1/19/2026 11:59:47 AM,48,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.595601015324792,False
18.4149048,120.5939606,18.4149048,120.5939606,1.7976931348623157E+308,1/19/2026 11:59:48 AM,48,b8,330473-1768743749381-1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b-2,1c1e3da9-2dd3-4135-a5c5-ffa5fce7f49b,1,0,null,null,18,1,13.521425468020961,False
